alpha,model_survival_at_12.5,model_survival_at_25,log_ratio,fold_ratio
0.8,0.06229122945302309,0.040112111077031935,0.4401423260536442,1.5529282249293241
5e-05,3.8932120580917275e-06,2.507007287258599e-06,0.44014481284764484,1.5529320867467191
0.0009576,7.456261186095419e-05,4.8014197303759964e-05,0.44014245575162914,1.5529284263409988
