deposit,unit_group,state_label,drug,dose_value,dose_unit,early_rate_median_log10_per_day,early_rate_q05_log10_per_day,early_rate_q95_log10_per_day,terminal_rate_median_log10_per_day,terminal_rate_q05_log10_per_day,terminal_rate_q95_log10_per_day,early_rate_median_log10_per_hour,terminal_rate_median_log10_per_hour,ratio_early_over_terminal,P_terminal_rate_le_0,rate_units,corpus_windels_early_rate_log10_per_hour_min,corpus_windels_early_rate_log10_per_hour_max,corpus_windels_terminal_rate_log10_per_hour_p10,corpus_windels_terminal_rate_log10_per_hour_p90,corpus_windels_n_terminal_series,corpus_windels_terminal_vs_nutrient_spearman,corpus_windels_terminal_vs_nutrient_p,corpus_windels_terminal_vs_log10dose_spearman,corpus_windels_terminal_vs_log10dose_p,corpus_era4tb_treated_100uL_series_with_ge3_uncensored,corpus_era4tb_n_terminal_rate_non_positive,corpus_era4tb_P_terminal_rate_le_0_empirical,corpus_era4tb_non_positive_by_arm,corpus_era4tb_n_rebound_gt_1_log10_from_nadir,corpus_era4tb_n_rebound_gt_2_log10_from_nadir
vijay,vijay_028_age15d,culture_age_15d,rifampicin,,,1.0818803155607555,0.9158122797513338,1.3570954991329907,0.2541568609481833,0.18623922290533595,0.3521010264975162,0.045078346481698145,0.010589869206174303,4.256742515329247,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_028_age30d,culture_age_30d,rifampicin,,,0.7569674293554944,0.6453240750898668,0.8857145435673354,0.28555585832355856,0.16834154719753333,0.37093385504675425,0.031540309556478935,0.011898160763481607,2.650855891381459,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_028_age60d,culture_age_60d,rifampicin,,,0.19688057286920108,-0.038854665556991186,0.35867566581324223,0.2859481382197085,0.16274153228414934,0.36949885575322805,0.008203357202883378,0.011914505759154521,0.6885184638548957,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_029_age15d,culture_age_15d,rifampicin,,,1.0843959287159433,0.9468748840888106,1.3249951141163194,0.2780175289814751,0.18536369452309187,0.4026363367607081,0.045183163696497636,0.011584063707561461,3.9004588404503044,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_029_age30d,culture_age_30d,rifampicin,,,0.8083336848789832,0.6452877041429445,0.8475712933059463,0.2872691985513885,0.15688252482224427,0.3866211076715655,0.03368057020329097,0.011969549939641187,2.8138543531821893,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_029_age60d,culture_age_60d,rifampicin,,,0.46507087389193,0.3317045713735007,0.5358766906568575,0.24760295206063035,0.1664958853502454,0.4148611218424259,0.019377953078830418,0.010316789669192932,1.8782929283413732,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_030_age15d,culture_age_15d,rifampicin,,,0.9460524834836398,0.7973137262155587,1.2382653681160374,0.22880894817307793,0.12175567211977964,0.35944848079043484,0.03941885347848499,0.009533706173878246,4.134683066538191,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_030_age30d,culture_age_30d,rifampicin,,,0.4666378076213507,0.24787556453881368,0.7035734491520327,0.23174604550144917,0.12355867555466446,0.39563727388212977,0.019443241984222946,0.009656085229227049,2.0135739818629728,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_030_age60d,culture_age_60d,rifampicin,,,0.12732578961718496,-0.06142093087118439,0.3821416526945395,0.23267648935396776,0.08297740670522995,0.39086262657555404,0.005305241234049373,0.00969485372308199,0.5472224115582468,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_031_age15d,culture_age_15d,rifampicin,,,1.1289830086634642,0.918963620084288,1.3233230924584634,0.2903814108421003,0.2027276587656366,0.4234875677359905,0.04704095869431101,0.012099225451754179,3.887931411964134,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_031_age30d,culture_age_30d,rifampicin,,,0.5866907927364722,0.2871938120622677,0.7548392028713307,0.2853399751592081,0.1990733519100193,0.4821038754259994,0.024445449697353006,0.01188916563163367,2.0561114593534344,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_031_age60d,culture_age_60d,rifampicin,,,0.26181196675793944,-0.06229350328979263,0.44375780006880516,0.2647862791000639,0.14543908889083734,0.4251074451566095,0.010908831948247476,0.01103276162916933,0.9887671205916208,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_032_age15d,culture_age_15d,rifampicin,,,1.3317261861199094,1.007850991952844,1.7401355522540394,0.3266426287623676,0.1480720948739345,0.5876194952833634,0.05548859108832956,0.013610109531765316,4.077012823359133,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_032_age30d,culture_age_30d,rifampicin,,,0.8591360911294798,0.6155730763785673,1.0860407741058262,0.3678108418612975,0.13868855659425708,0.6064871904802552,0.03579733713039499,0.015325451744220729,2.3358095883792966,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_032_age60d,culture_age_60d,rifampicin,,,0.36959212937248775,0.07676724005463043,0.6491642316295936,0.344053560405063,0.14891413077504664,0.5267104632146363,0.01539967205718699,0.014335565016877626,1.0742284687807258,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_033_age15d,culture_age_15d,rifampicin,,,1.3726455560913045,1.1494857234909208,1.9987610636584314,0.4534364684637116,0.2749982666162295,0.6399228849877169,0.05719356483713769,0.018893186185987985,3.0272059076808837,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_033_age30d,culture_age_30d,rifampicin,,,0.7931466919816839,0.6310040186648502,0.9727886281655933,0.4452646023795034,0.3098928083391999,0.640488250011451,0.03304777883257016,0.018552691765812642,1.7812929384978984,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_033_age60d,culture_age_60d,rifampicin,,,0.45547076461195907,0.3070935486062867,0.6608158791934925,0.4682119731132452,0.322208911715584,0.6277905998774608,0.018977948525498296,0.019508832213051882,0.9727875209671231,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_034_age15d,culture_age_15d,rifampicin,,,1.2103981991482757,1.050571184302061,1.6191075971933893,0.3861939927680949,0.3194173586055766,0.5830185423833045,0.05043325829784482,0.01609141636533729,3.1341714832812175,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_034_age30d,culture_age_30d,rifampicin,,,0.8971669536806224,0.7990754409474763,1.1200904117402466,0.4229769249761775,0.2775300903862912,0.5604724758365179,0.037381956403359264,0.017624038540674063,2.1210777721057754,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_034_age60d,culture_age_60d,rifampicin,,,0.4607423358638431,0.33192849612031855,0.5581009123602186,0.41020244845459436,0.2799353942296579,0.5544979346598367,0.01919759732766013,0.0170917686856081,1.1232071812336903,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_035_age15d,culture_age_15d,rifampicin,,,0.9899855958443984,0.8487371605778983,1.2606041018171141,0.16632674098758557,0.08883485712224784,0.3080929463358937,0.041249399826849935,0.006930280874482732,5.952053109236895,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_035_age30d,culture_age_30d,rifampicin,,,0.5279048055370613,0.2726005975041416,0.6464335066769156,0.20265018671091045,0.08450561715628709,0.30280790486639997,0.021996033564044223,0.008443757779621268,2.605005275865554,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_036_age15d,culture_age_15d,rifampicin,,,1.070270686512103,0.9078811438637494,1.4319537553362198,0.31975084356582023,0.15998780916937497,0.4110999356474804,0.04459461193800429,0.01332295181524251,3.347202073266116,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_036_age30d,culture_age_30d,rifampicin,,,0.5625776274826397,0.3804666236806204,0.6629494796921241,0.3229415466038038,0.16977767374882768,0.44828275947273105,0.02344073447844332,0.013455897775158493,1.7420416586188894,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_036_age60d,culture_age_60d,rifampicin,,,0.1877844520098944,0.0712476970298673,0.33569467789116,0.2970010558611088,0.1453777832179198,0.4287263005063151,0.007824352167078934,0.012375043994212867,0.6322686344176196,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_037_age15d,culture_age_15d,rifampicin,,,1.3731308378878073,1.1181578624702933,1.8232502184116923,0.4028389350097528,0.2491389898934097,0.5604970595027096,0.05721378491199197,0.016784955625406366,3.4086348626022547,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_037_age30d,culture_age_30d,rifampicin,,,1.1087217950469106,0.8566020956328539,1.3522893491634398,0.4657894314396845,0.2376864505273243,0.5660028338098309,0.04619674146028794,0.01940789297665352,2.38030689451244,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_037_age60d,culture_age_60d,rifampicin,,,0.5876882600598582,0.41352502221183657,0.7462545741844929,0.4491492531617884,0.27028260246783553,0.5837127054731939,0.024487010835827425,0.018714552215074516,1.3084475949204497,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_038_age15d,culture_age_15d,rifampicin,,,1.3306625115857846,1.132340540627636,1.5731975803144864,0.5019207545767252,0.38770338895880474,0.6532678835865579,0.05544427131607436,0.02091336477403022,2.651140642127751,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_038_age30d,culture_age_30d,rifampicin,,,0.9512196329680594,0.7866840940405259,1.0473706511903331,0.51651958371574,0.3842224857782733,0.6383460940551441,0.039634151373669144,0.02152164932148917,1.841594516368911,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_038_age60d,culture_age_60d,rifampicin,,,0.6035281111915937,0.46363759376930247,0.731819177730499,0.4889060811326785,0.33487371940552785,0.582278807210676,0.02514700463298307,0.020371086713861605,1.2344459078794097,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_039_age15d,culture_age_15d,rifampicin,,,1.1870874406652985,1.0402166344879222,1.5318515497178211,0.4239692068300868,0.32711170301943004,0.5808202778784491,0.049461976694387434,0.017665383617920284,2.7999378764813097,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_039_age30d,culture_age_30d,rifampicin,,,0.911790938260513,0.758879357752011,1.1057398630937985,0.38644569785760957,0.3109267707221527,0.5539279708005805,0.037991289094188044,0.0161019040774004,2.3594283577623707,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_039_age60d,culture_age_60d,rifampicin,,,0.40829262565261565,0.19682056702073053,0.6074842613559152,0.4279304618498843,0.3091105769848124,0.6210868415288596,0.017012192735525653,0.017830435910411845,0.954109749251369,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_040_age15d,culture_age_15d,rifampicin,,,0.6617019454392419,0.555191151564277,0.7589946809156662,0.09443179066741501,0.003609711955395188,0.18059641020927478,0.027570914393301744,0.003934657944475626,7.007194725023585,0.06666666666666667,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_040_age30d,culture_age_30d,rifampicin,,,0.35778457539126474,0.1261108047828729,0.48493004126122136,0.10530892951363782,-0.0018475330436157206,0.21401990525307052,0.014907690641302698,0.004387872063068243,3.397476140377351,0.06666666666666667,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_040_age60d,culture_age_60d,rifampicin,,,0.04141247331140626,-0.1985242009129836,0.16360115135350356,0.06408830334309151,-0.0059072766337447125,0.16467496163607698,0.0017255197213085942,0.002670345972628813,0.6461783375619722,0.06666666666666667,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_041_age15d,culture_age_15d,rifampicin,,,0.7444724664346384,0.6238285944706579,0.8980844684443046,0.08889115211792997,-0.02674514017188606,0.27574788484984863,0.031019686101443265,0.003703798004913749,8.375102006181255,0.2,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_041_age30d,culture_age_30d,rifampicin,,,0.3274106600053085,0.10189821994357427,0.49496883926311525,0.0809359992362657,-0.024628532493947825,0.2329428852243059,0.013642110833554521,0.003372333301511071,4.0453032407685745,0.2,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_041_age60d,culture_age_60d,rifampicin,,,-0.062667521287734,-0.42275729144710045,0.11488292558013674,0.07398871624133294,-0.01321253714826705,0.201317450673554,-0.0026111467203222497,0.003082863176722206,-0.8469875471731122,0.26666666666666666,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_042_age15d,culture_age_15d,rifampicin,,,0.8216347549698026,0.7265854832858577,0.9041120863040147,0.25018011988963856,0.17082350109578273,0.29015022131124196,0.03423478145707511,0.010424171662068273,3.284172840480885,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_042_age30d,culture_age_30d,rifampicin,,,0.5786137299222763,0.3882446363393445,0.6542999000686464,0.2570992426737591,0.1856955104936268,0.36970869296425657,0.02410890541342818,0.010712468444739963,2.2505462245040393,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_042_age60d,culture_age_60d,rifampicin,,,0.24016236659555323,0.07684094271034911,0.3233225007271374,0.2125216037385017,0.16720483031484495,0.29404916158218997,0.010006765274814719,0.008855066822437571,1.1300609555490755,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_043_age15d,culture_age_15d,rifampicin,,,1.6129097015664582,1.4847206584132673,2.055010429062271,0.7096305949032493,0.5861267724763706,0.8586274039853696,0.06720457089860242,0.029567941454302055,2.272886362497324,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_043_age30d,culture_age_30d,rifampicin,,,1.3259880439902463,1.2022220839572595,1.5852386447517877,0.7036203106005413,0.5778991057598939,0.8531600762671311,0.05524950183292693,0.02931751294168922,1.8845221265123984,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
vijay,vijay_043_age60d,culture_age_60d,rifampicin,,,0.9740882375402476,0.792696779289335,1.14969886971654,0.6811236664246637,0.6061094363290463,0.8204253234618977,0.040587009897510316,0.02838015276769432,1.4301195004035108,0.0,log10 per day unless the column name says per hour,-0.02371326703960584,6.92445303860748,0.0491710682256323,0.2742777336329816,99,0.34136634165928464,0.0005444074900571664,0.2621115050966541,0.00877120692962598,64,46,0.71875,"{""INH10x"": ""10/13"", ""INH1x"": ""15/15"", ""MXF10x"": ""5/18"", ""MXF1x"": ""16/18""}",44,35
