AB_conc,rich,poor,ratio
12.5,10.674225990898625,0.17576191380512213,60.73116615431137
25.0,8.792399759886719,1.3172780694122466,6.67467254184971
50.0,9.888044514354515,0.6997242611354147,14.131344393160784
100.0,9.931552047952243,0.418725493387431,23.71852730438591
200.0,12.135068079814275,0.40926362026004903,29.650981614499635
400.0,15.679570241690044,2.299074246734928,6.8199494922609265
